,Date,Shape,Location,State,Country,Lat,Lng,Closest Airport,Closest Airport Address,Closest Military Base,Closest Military Base Address
287,1/26/2016,Lights Only ,Queen Creek ,AZ ,USA ,33.2580532,-111.6382138,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",Arizona National Guard Papago Park Military Reservation,"5636 E McDowell Rd, Phoenix"
288,1/26/2016,Lights Only ,Buckeye ,AZ ,USA ,33.3703197,-112.5837766,Phoenix Goodyear Airport,"1658 South Litchfield Road, Goodyear",Military Items,"5623 W Glendale Ave, Glendale"
289,1/27/1955,Other ,Odessa ,TX ,USA ,31.8456816,-102.3676431,Midland International Air & Space Port,"9506 La Force Boulevard, Midland",US Army National Guard,"4501 Andrews Hwy, Odessa"
290,1/27/2015,Lights Only ,Hudsonville ,MI ,USA ,42.870859,-85.8650358,Gerald R. Ford International Airport,"5500 44th Street Southeast, Grand Rapids",US Army Reserve,"3870 3 Mile Rd NW, Grand Rapids"
291,1/27/2016,Cone ,Camdenton ,MO ,USA ,38.0080902,-92.7446289,Lake Aviation Center,"20 Airport Dr, Camdenton",Military Names LLC,"301 North St # 4342, Waynesville"
292,1/27/2016,Triangle ,Arden ,NC ,USA ,35.4661613,-82.5166982,Asheville Regional Airport,"61 Terminal Drive #1, Fletcher",US Army Reserve,Asheville
293,1/27/2016,Other ,East Aurora ,NY ,USA ,42.7678376,-78.6133589,Buffalo Niagara International Airport,"4200 Genesee Street, Buffalo",Military,Buffalo
294,1/27/2016,Unknown ,Ocean & Monmouth Counties ,NJ ,USA ,40.2479729,-74.029843,John F. Kennedy International Airport,NY,United States Department of the Army,"Area Command, Brooklyn"
295,1/27/2016,Lights Only ,St. Louis ,MO ,USA ,38.6270025,-90.19940419999999,Fostaire Helicopters,United States,Overlord Military Collectibles,"3008 Woodson Rd, Overland"
296,1/27/2016,Lights Only ,Falmouth ,MA ,USA ,41.5532208,-70.60858859999999,New Bedford Regional Airport,"1569 Airport Road, New Bedford",Us Air Force,"158 Reilly St, Buzzards Bay"
297,1/27/2016,Circle ,Florence ,CO ,USA ,38.3902777,-105.1185988,Butts AAF (Fort Carson),Colorado Springs,US Army Department,"CO-115, Colorado Springs"
298,1/27/2016,Circle ,Keaau ,HI ,USA ,19.6213287,-155.0394139,Hilo International Airport,"2450 Kekuanaoa Street, Hilo",,
299,1/27/2016,Lights Only ,Phoenix ,AZ ,USA ,33.4483771,-112.0740373,Phoenix Mesa,Phoenix,Military Items,"5623 W Glendale Ave, Glendale"
300,1/28/2016,Circle ,Portland ,OR ,USA ,45.5051064,-122.6750261,A2 Global Shipping,"115 Southeast Yamhill Street #65h, Portland",Air National Guard 142 Fighter,"6801 NE Cornfoot Rd, Portland"
301,1/28/2016,Lights Only ,Concord ,OH ,USA ,41.674491,-81.2245458,Burke Lakefront Airport,"1501 North Marginal Road, Cleveland",Us Army ROTC,University Heights
302,1/28/2016,Lights Only ,Shippensburg ,PA ,USA ,40.0506453,-77.5202647,Hagerstown Regional Airport,"18434 Showalter Road, Hagerstown",Us Army,"1 Overcash Ave, Chambersburg"
303,1/28/2016,Lights Only ,Phoenix  ,AZ ,USA ,33.4483771,-112.0740373,Phoenix Mesa,Phoenix,Military Items,"5623 W Glendale Ave, Glendale"
304,1/28/2016,Lights Only ,Tome ,NM ,USA ,34.7482495,-106.7259305,Albuquerque International Sunport,"2200 Sunport Blvd, Albuquerque",Museum of Military Families,"b, 546 NM-333, Tijeras"
305,1/28/2016,Unknown ,Amsterdam ,NY ,USA ,42.9377453,-74.190356,Albany International Airport,Albany Shaker Road,US Army Department,"101 Remsen St, Schenectady"
306,1/28/2016,Other ,Rowlett ,TX ,USA ,32.9029017,-96.56388,Phil L Hudson Municipal Airport,Mesquite,Military Masters,Mesquite
307,1/28/2016,Other ,Uniontown ,OH ,USA ,40.9750568,-81.40816730000002,Akron-Canton Airport,"5400 Lauby Road NW, North Canton",Stars-N-Stripes Co. Flags and Military,"541 W Tuscarawas Ave, Barberton"
308,1/28/2016,Circle ,Tempe/Phoenix ,AZ ,USA ,33.4255104,-111.9400054,Helipad,"1-199 West Hudson Lane, Tempe",Military Items,"5623 W Glendale Ave, Glendale"
309,1/28/2016,Unknown ,Forked River ,NJ ,USA ,39.8398413,-74.19013989999999,Ocean County Airport,"101 Airport Road, Bayville",US Army Department,"131 Eggert Crossing Rd, Lawrenceville"
310,1/28/2016,Lights Only ,La Luz ,NM ,USA ,32.9778651,-105.9419335,Three Rivers Airport,Tularosa,Army Recruiting Office Alamogordo,"3199 N White Sands Blvd d2, Alamogordo"
311,1/28/2016,Fireball ,Waukesha ,WI ,USA ,43.0116784,-88.2314813,General Mitchell International Airport,"5300 South Howell Avenue, Milwaukee",US Army Recruiting,"8333 W Appleton Ave, Milwaukee"
312,1/28/2016,Unknown ,Absecon  ,NJ ,USA ,39.4284503,-74.4957076,Atlantic City International Airport,"101 Atlantic City International Airport, Egg Harbor Township",US Army Department,"N Maryland Ave & Sewell Ave, Atlantic City"
313,1/28/2016,Orb/Sphere ,Ayer/Harvard ,MA ,USA ,42.5261933,-71.5804124,Moore Army Air Field,Ayer,US Army Department,"42 Givry St, Devens"
314,1/28/2016,Circle ,Littleton ,CO ,USA ,39.613321,-105.0166498,Denver International Airport,"8500 Peña Boulevard, Denver",US Army Department,"721 19th St #485, Denver"
315,1/28/2016,Fireball ,Waukee ,IA ,USA ,41.6119903,-93.8855768,Des Moines International Airport,"5800 Fleur Drive, Des Moines",US Army Reserve,"225 E Army Post Rd, Des Moines"
316,1/28/2016,Triangle ,Knoxville ,TN ,USA ,35.9606384,-83.9207392,Knoxville Downtown Island,"2701 Spence Place, Knoxville",Tennessee Military Department,"208 Post Ave, Louisville"
317,1/29/2015,Lights Only ,Hillsboro ,OR ,USA ,45.5272177,-122.9360906,Mountaindale Airstrip,Banks,Air National Guard 142 Fighter,"6801 NE Cornfoot Rd, Portland"
318,1/29/2016,Circle ,Burbank ,CA ,USA ,34.1808392,-118.3089661,Haskell Gamer Company,"Haskell Ave, Burbank",US Army Department,Los Alamitos
319,1/29/2016,Circle ,Antioch ,TN ,USA ,36.0597177,-86.6715948,Nashville International Airport,"1 Terminal Drive, Nashville",US Army Department,"110 9th Ave S, Nashville"
320,1/29/2016,Unknown ,Rochester Hills ,MI ,USA ,42.65836609999999,-83.1499322,Oakland County International Airport,"6500 Highland Road, Waterford Township",US Army Department,"2254 Crooks Rd, Rochester Hills"
321,1/29/2016,Unknown ,Umatilla ,FL ,USA ,28.9294316,-81.66563049999999,Orlando Apopka Airport-X04,"1321 Apopka Airport Road, Apopka",US Army Department,"3701 Corrine Dr, Orlando"
322,1/29/2016,Circle ,New Orleans ,LA ,USA ,29.95106579999999,-90.0715323,TMC Helipad,"1415-1469 Tulane Avenue, New Orleans",United States Department of the Navy,"3827 Russell Dr, Belle Chasse"
323,1/29/2016,Boomerang/V-Shaped ,Lafayette ,LA ,USA ,30.2240897,-92.0198427,Port of Iberia,"4611 South Lewis Street, New Iberia",US Army Department,"1640 LA 728-8, Lafayette"
324,1/29/2016,Lights Only ,Trenton ,KY ,USA ,36.7239332,-87.2627826,Clarksville Regional Airport,"200 Airport Road, Clarksville",Us Army,"7277 Nightstalker Way, Fort Campbell"
325,1/29/2016,Lights Only ,Orono ,MN ,USA ,44.97135189999999,-93.6044033,Minneapolis−Saint Paul International Airport,MN,Military Issue,"640 Taft St NE, Minneapolis"
326,1/29/2016,Rectangle ,Springfield ,MO ,USA ,37.2089572,-93.29229889999999,Lester E Cox Medical Center North Heliport,"1423 North Jefferson Avenue, Springfield",Doughboy Military Collectibles,"425 N Boonville Ave, Springfield"
327,1/29/2016,Triangle ,Pontiac ,MI ,USA ,42.6389216,-83.29104679999999,Detroit Metropolitan Wayne County Airport,"11050 West G Rogell Drive #602, Detroit",US Army Department,"2254 Crooks Rd, Rochester Hills"
328,1/29/2016,Triangle ,Baltimore  ,MD ,USA ,39.2903848,-76.6121893,Baltimore Police Department Heliport,"East Baltimore Street, Baltimore",US Army Department,"5611 Columbia Pike, Falls Church"
329,1/29/2016,Lights Only ,Fairbanks ,AK ,USA ,64.8377778,-147.7163888,Fairbanks International Airport,"6450 Airport Way, Fairbanks",U.S. Army Fairbanks Recruiting Station,"505 Old Steese Hwy suite 101 a, Fairbanks"
330,1/29/2016,Lights Only ,Murfreesboro ,TN ,USA ,35.8456213,-86.39027,Nashville International Airport,"1 Terminal Drive, Nashville",US Army Department,"110 9th Ave S, Nashville"
331,1/29/2016,Lights Only ,Helenville ,WI ,USA ,43.0119497,-88.699547,Waukesha County Airport,"2525 Aviation Drive, Waukesha",US Army Reserve,"220 Gould St, Beaver Dam"
332,1/29/2016,Other ,Taos ,NM ,USA ,36.4072134,-105.5733788,"Colfax County Airport, Angel Fire","3570 New Mexico 434, Angel Fire",National Guard,"2011 Industrial Park Rd, Española"
333,1/29/2016,Disk ,Barrington ,NJ ,USA ,39.8648357,-75.05517139999999,Philadelphia International Airport,"8000 Essington Ave, Philadelphia",US Army Inventory Research,"S 2nd St, Philadelphia"
334,1/29/2016,Diamond ,Indio ,CA ,USA ,33.7205771,-116.2155619,Palm Springs International Airport,"3400 East Tahquitz Canyon Way, Palm Springs",Doc's Genuine World Military,"6280 Adobe Rd, Twentynine Palms"
335,1/29/2016,Fireball ,Cerritos ,CA ,USA ,33.8583483,-118.0647871,,,US Army Department,Los Alamitos
336,1/3/2014,Triangle ,Jacksonville ,FL ,USA ,30.3321838,-81.65565099999999,Jacksonville Police Heliport,Jacksonville,US Defense Department,"Roosevelt Blvd, Jacksonville Naval Air Station"
337,1/3/2015,Cigar/Cylinder ,Hollywood ,FL ,USA ,26.0112014,-80.1494901,,,MILITARY TRL at TOWN CTR RD,Boca Raton
338,1/3/2016,Lights Only ,Childress ,TX ,USA ,34.4264529,-100.2040019,Childress Municipal Airport,"15716 Farm to Market Road 164, Childress",Iron Soldiers Inc,"904 Hillcrest Dr, Childress"
339,1/3/2016,Lights Only ,Easton ,PA ,USA ,40.688432,-75.2207323,,,US Army Department,"131 Eggert Crossing Rd, Lawrenceville"
340,1/3/2016,Lights Only ,Nashville ,TN ,USA ,36.1626638,-86.7816016,,,US Army Department,"110 9th Ave S, Nashville"
341,1/3/2016,Lights Only ,Forest Acres ,SC ,USA ,34.019322,-80.98981280000001,Columbia Metropolitan Airport,"3250 Airport Boulevard, West Columbia",United States Department of Army,"5450 Strom Thurmond Blvd # 208, Columbia"
342,1/3/2016,Lights Only ,Taylors ,SC ,USA ,34.9203946,-82.2962268,Greenville-Spartanburg International Airport,"2000 GSP Drive, Greer",United States Army Drill Sergeant Association,"359 Ferndale Dr, Spartanburg"
343,1/3/2016,Unknown ,Delray Beach ,FL ,USA ,26.4614625,-80.0728201,,,MILITARY TRL at TOWN CTR RD,Boca Raton
344,1/3/2016,Lights Only ,Wenonah ,NJ ,USA ,39.7945582,-75.14878829999999,Philadelphia International Airport,"8000 Essington Ave, Philadelphia",Defense Logistics Agency Troop Support,"700 Robbins St, Philadelphia"
345,1/3/2016,Lights Only ,Stroudsburg ,PA ,USA ,40.9867609,-75.1946248,Lehigh Valley International Airport,"3311 Airport Road, Allentown",Richard's Military Post Exchange,"264 E Main St, Port Jervis"
346,1/3/2016,Triangle ,Woodbury ,MN ,USA ,44.9238552,-92.9593797,Minneapolis−Saint Paul International Airport,MN,Military Issue,"640 Taft St NE, Minneapolis"
347,1/3/2016,Orb/Sphere ,Castalian Springs ,TN ,USA ,36.3936587,-86.3080463,Nashville International Airport,"1 Terminal Drive, Nashville",US Army Department,"110 9th Ave S, Nashville"
348,1/3/2016,Teardrop ,Southington ,CT ,USA ,41.5964869,-72.8776013,Bradley International Airport,"Schoephoester Road, Windsor Locks",Army Reserve Unit,"87 Wooster Heights, Danbury"
349,1/3/2016,Fireball ,Newtown ,CT ,USA ,41.4141172,-73.3035651,Tweed New Haven Airport,"155 Burr Street, New Haven",Army Reserve Unit,"87 Wooster Heights, Danbury"
350,1/3/2016,Orb/Sphere ,MORRISTOWN ,NJ ,USA ,40.79676670000001,-74.4815438,Newark Liberty International Airport,"3 Brewster Road, Newark",United States Department of the Army,"Area Command, Brooklyn"
351,1/3/2016,Orb/Sphere ,Broomfield ,CO ,USA ,39.9205411,-105.0866504,Denver International Airport,"8500 Peña Boulevard, Denver",US Army Department,"721 19th St #485, Denver"
352,1/3/2016,Fireball ,Santee ,CA ,USA ,32.8383828,-116.9739167,San Diego International Airport,"3225 North Harbor Drive, San Diego",Military Sealift Command Exchanges,"9284 Balboa Ave, San Diego"
353,1/3/2016,Fireball ,Chula Vista ,CA ,USA ,32.6400541,-117.0841955,,,Military Sealift Command Exchanges,"9284 Balboa Ave, San Diego"
354,1/3/2016,Fireball ,Milford ,CT ,USA ,41.2306979,-73.064036,Tweed New Haven Airport,"155 Burr Street, New Haven",Army National Guard & Army Reserve Recruiting,"2701 Middle Country Rd, Lake Grove"
355,1/3/2016,Orb/Sphere ,Hagerstown ,MD ,USA ,39.6417629,-77.71999319999999,Hagerstown Regional Airport,"18434 Showalter Road, Hagerstown",Us Army,"1 Overcash Ave, Chambersburg"
356,1/30/2015,Lights Only ,Ravenna ,OH ,USA ,41.1575566,-81.2420473,Akron-Canton Airport,"5400 Lauby Road NW, North Canton",Us Army ROTC,University Heights
357,1/30/2016,Orb/Sphere ,Middleburg ,FL ,USA ,30.0688512,-81.8603778,Herlong Recreational Airport,"9300 Normandy Boulevard, Jacksonville",US Defense Department,"Roosevelt Blvd, Jacksonville Naval Air Station"
358,1/30/2016,Orb/Sphere ,Naalehu ,HI ,USA ,19.0671798,-155.5796972,,,Kilauea Military Camp,"99-252 Crater Rim Drive, Volcano"
359,1/30/2016,Other ,Rockville ,MD ,USA ,39.0839973,-77.1527578,Norwood,Sandy Spring,US Army Department,"5611 Columbia Pike, Falls Church"
360,1/30/2016,Orb/Sphere ,Greenville ,SC ,USA ,34.85261759999999,-82.3940104,,,United States Army Drill Sergeant Association,"359 Ferndale Dr, Spartanburg"
361,1/30/2016,Lights Only ,Hopkins ,MN ,USA ,44.9260794,-93.4044187,,,Military Issue,"640 Taft St NE, Minneapolis"
362,1/30/2016,Fireball ,La Plata ,MD ,USA ,38.5292877,-76.97525139999999,Ronald Reagan Washington National Airport,"2401 Smith Boulevard, Arlington",Us Army,"8725 John J Kingman Rd #235, Fort Belvoir"
363,1/30/2016,Lights Only ,Dickinson ,TX ,USA ,29.4607876,-95.0513172,Scholes International Airport,"2115 Terminal Drive, Galveston",Top Brass Military & Tactical,"2500 North Fwy, Houston"
364,1/30/2016,Lights Only ,Pennsburg ,PA ,USA ,40.3909328,-75.4921248,Bradford Field,Flemington,US Army Inventory Research,"S 2nd St, Philadelphia"
365,1/30/2016,Lights Only ,Parkersburg ,WV ,USA ,39.2667418,-81.56151349999999,Bellville Dam Landing Strip,Long Bottom,US Army Department,"4605 Camden Ave, Parkersburg"
366,1/30/2016,Fireball ,Hillsville ,VA ,USA ,36.7626282,-80.7347947,New River Valley Airport - PSK,"5391 C V Jackson Road, Dublin",US Army Department,Radford
367,1/30/2016,Fireball ,Coopersburg ,PA ,USA ,40.5114885,-75.390458,Bradford Field,Flemington,Military Collectibles,"14 Central Ave, Cheltenham"
368,1/30/2016,Lights Only ,Clark ,NJ ,USA ,40.6278031,-74.3127631,Newark Liberty International Airport,"3 Brewster Road, Newark",United States Department of the Army,"Area Command, Brooklyn"
369,1/30/2016,Unknown ,Rover ,TN ,USA ,35.6731237,-86.5966615,Smyrna/Rutherford County Airport Authority,"278 Doug Warpoole Road, Smyrna",US Marine Corps,"2425 Edge O Lake Dr, Antioch"
370,1/30/2016,Lights Only ,Williamsburg ,VA ,USA ,37.2707022,-76.7074571,Newport News/Williamsburg International Airport,"900 Bland Boulevard, Newport News",Military Circle,"880 N Military Hwy, Norfolk"
371,1/31/2016,Unknown ,Philadelphia ,PA ,USA ,39.9525839,-75.1652215,Helipad,"245 North 15th Street, Philadelphia",US Army Inventory Research,"S 2nd St, Philadelphia"
372,1/31/2016,Circle ,West Suffield ,CT ,USA ,42.0185603,-72.74665929999999,Bradley International Airport,"Schoephoester Road, Windsor Locks",US Army Reserve,"Bldg 5550, Chicopee"
373,1/31/2016,Lights Only ,Port Charlotte ,FL ,USA ,26.9761707,-82.09064479999999,Eagle's Landing Airport,Bokeelia,Military Support Foundation Inc,"10181 6 Mile Cypress Pkwy, Fort Myers"
374,1/31/2016,Lights Only ,Ten mile ,TN ,USA ,35.6667394,-84.6646604,Meadowlake Airport,"259 Meadowlake Dr, Kingston",David's Military Surplus,"14402 Dayton Pike, Sale Creek"
375,1/31/2016,Triangle ,Baltimore ,MD ,USA ,39.2903848,-76.6121893,Baltimore Police Department Heliport,"East Baltimore Street, Baltimore",US Army Department,"5611 Columbia Pike, Falls Church"
376,1/31/2016,Triangle ,Carmel ,ME ,USA ,44.7975688,-69.0511537,Lucky Landing Marina and Seaplane Base,Glenburn,Maine Military Supply,"179 Main Rd, Holden"
377,1/31/2016,Circle ,West Suffield ,CT ,USA ,42.0185603,-72.74665929999999,Bradley International Airport,"Schoephoester Road, Windsor Locks",US Army Reserve,"Bldg 5550, Chicopee"
378,1/31/2016,Circle ,Big Lake ,AK ,USA ,61.5118164,-149.9663271,Bryant Army Heliport,Anchorage,US Army Department,"1717 C St, Anchorage"
379,1/31/2016,Triangle ,Stanton ,TX ,USA ,32.1292891,-101.7884642,Midland International Air & Space Port,"9506 La Force Boulevard, Midland",US Army Recruiting Office Midland,"4706 N Midkiff Rd, Midland"
380,1/31/2016,Fireball ,Allentown ,PA ,USA ,40.6022939,-75.4714098,A.h. Butz Downtown Allentown Heliport,Allentown,US Army Reserve Center,"350 S Best Ave, Walnutport"
381,1/31/2016,Disk ,Hampton Bays ,NY ,USA ,40.8689892,-72.5175893,Southampton Heliport,"2070 Meadow Lane, Southampton",Army National Guard & Army Reserve Recruiting,"2701 Middle Country Rd, Lake Grove"
382,1/31/2016,Circle ,Ten mile ,TN ,USA ,35.6667394,-84.6646604,Meadowlake Airport,"259 Meadowlake Dr, Kingston",David's Military Surplus,"14402 Dayton Pike, Sale Creek"
383,1/31/2016,Fireball ,Sandpoint ,ID ,USA ,48.276577,-116.553465,CX Ranch Airport,Clark Fork,Idaho Army National Guard,"4102 Samuelson Ave, Sandpoint"
384,1/4/2016,Lights Only ,North Shore ,HI ,USA ,21.5616575,-158.0715983,Daniel K. Inouye International Airport,"300 Rodgers Blvd, Honolulu",Airsoft Military,"2566 Cartwright Rd, Honolulu"
385,1/4/2016,Circle ,Warrensburg ,MO ,USA ,38.7627893,-93.73604979999999,Higginsville Industrial Municipal Airport,"11667 Airport Road, Higginsville",National Guard,"453 S Davis Ave, Marshall"
386,1/4/2016,Oval ,Sarasota ,FL ,USA ,27.3364347,-82.53065269999999,,,Military Recruiting Office - U.S. Army,"5581 Broadcast Ct #103, Sarasota"
387,1/4/2016,Oval ,Twin Lake ,MI ,USA ,43.36279220000001,-86.164783,Muskegon County Airport (MKG),"99 Sinclair Drive, Muskegon",US Army Reserve,"3870 3 Mile Rd NW, Grand Rapids"
388,1/4/2016,Triangle ,San Diego ,CA ,USA ,32.715738,-117.1610838,,,Military Sealift Command Exchanges,"9284 Balboa Ave, San Diego"
389,1/4/2016,Other ,Orangevale ,CA ,USA ,38.6785145,-121.2257818,Sacramento International Airport,"6900 Airport Boulevard, Sacramento",270th Military Police Company,"8410 Okinawa St, Sacramento"
390,1/4/2016,Other ,Stanardsville ,VA ,USA ,38.2973519,-78.44000989999999,Charlottesville–Albemarle Airport,"100 Bowen Loop #200, Charlottesville",US Army Foreign Science,"2055 Boulders Rd, Charlottesville"
391,1/4/2016,Triangle ,New Blaine ,AR ,USA ,35.28945119999999,-93.4200305,Winfield Airpark,"7025 Haggerty Lane, Ozark",US Army Reserve,"2500 E 2nd St, Russellville"
392,1/4/2016,Triangle ,Kennewick ,WA ,USA ,46.2086683,-119.119948,Tri-Cities Airport,"3601 North 20th Avenue, Pasco",US Army Department,"1011 E Ainsworth Ave, Pasco"
393,1/4/2016,Orb/Sphere ,Roberts County ,SD ,USA ,45.611639,-97.0335771,Helipad,"2-98 Hillview, Sisseton",National Guard,"406 2nd Ave W, Sisseton"
394,1/4/2016,Unknown ,Eureka ,CA ,USA ,40.8020712,-124.1636729,California Redwood Coast-Humboldt County Airport,"3561 Boeing Avenue, McKinleyville",GoArmy Eureka,"3300 Broadway St #518, Eureka"
395,1/4/2016,Unknown ,Burien ,WA ,USA ,47.4668384,-122.3405305,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
396,1/4/2016,Lights Only ,Des Moines ,IA ,USA ,41.5868353,-93.6249593,,,US Army Reserve,"225 E Army Post Rd, Des Moines"
397,1/4/2016,Orb/Sphere ,Viking Mountain ,TN ,USA ,36.0149903,-82.7582271,Mountain Air Country Club,"30 Mountain Air Drive, Burnsville",US Army Reserve,Asheville
398,1/4/2016,Lights Only ,Suffolk ,VA ,USA ,36.7282054,-76.5835621,Norfolk International Airport,"2200 Norview Avenue, Norfolk",Military Circle,"880 N Military Hwy, Norfolk"
399,1/4/2016,Lights Only ,Grand Terrace ,CA ,USA ,34.0339031,-117.3136544,Ontario International Airport,Ontario,March ARB,"March Air Reserve Base, Perris Blvd, March Air Reserve Base"
400,1/4/2016,Lights Only ,Ventura ,CA ,USA ,34.2804923,-119.2945199,Camarillo Airport,"555 Airport Way, Camarillo",Navy Department,Oxnard
401,1/4/2016,Lights Only ,Citrus Heights ,CA ,USA ,38.7071247,-121.2810611,Sacramento International Airport,"6900 Airport Boulevard, Sacramento",270th Military Police Company,"8410 Okinawa St, Sacramento"
402,1/5/2015,Lights Only ,Frederick ,MD ,USA ,39.41426879999999,-77.4105409,Norwood,Sandy Spring,Us Army,"1413 Research Blvd, Rockville"
403,1/5/2016,Fireball ,Lake Wylie ,SC ,USA ,35.108476,-81.0428538,Charlotte Douglas International Airport,"5501 Josh Birmingham Parkway, Charlotte",Jasmine’s Military Shop / AZ EAZY SURPLUS,"4913 Chastain Ave #25, Charlotte"
404,1/5/2016,Triangle ,Las Vegas ,NV ,USA ,36.1699412,-115.1398296,Big Land Desert City,"160 Las Vegas Boulevard North, Las Vegas",US Army Department,"2901 E Sahara Ave, Las Vegas"
405,1/5/2016,Triangle ,Oxford ,AL ,USA ,33.6142714,-85.8349648,Northeast Alabama Regional Airport,"185 Ira Gray Drive, Gadsden",US Army Reserve Center,"61 Responder Dr, Anniston"
406,1/5/2016,Lights Only ,State College ,PA ,USA ,40.7933949,-77.8600012,University Park Airport,"2493 Fox Hill Road, State College",Pennsylvania Military Museum,"51 Boal Ave, Boalsburg"
407,1/5/2016,Lights Only ,San Diego ,CA ,USA ,32.715738,-117.1610838,,,Military Sealift Command Exchanges,"9284 Balboa Ave, San Diego"
408,1/5/2016,Lights Only ,Blue Hill ,ME ,USA ,44.4139662,-68.5866904,Bangor International Airport,"287 Godfrey Boulevard, Bangor",Maine Military Supply,"179 Main Rd, Holden"
409,1/5/2016,Oval ,Philadelphia ,PA ,USA ,39.9525839,-75.1652215,Helipad,"245 North 15th Street, Philadelphia",US Army Inventory Research,"S 2nd St, Philadelphia"
410,1/5/2016,Circle ,Eliot ,ME ,USA ,43.1531427,-70.8000544,Portsmouth International Airport at Pease,"36 Airline Avenue, Portsmouth",Kel's Military,"9 Main St unit 461, Atkinson"
411,1/5/2016,Circle ,Scarborough ,ME ,USA ,43.5901974,-70.33449209999999,Portland International Jetport,"1001 Westbrook Street, Portland",Maine Military Museum & Learning Center,"50 Peary Terrace, South Portland"
412,1/5/2016,Lights Only ,Maurice River TWP ,NJ ,USA ,39.2592235,-74.9836584,Atlantic City International Airport,"101 Atlantic City International Airport, Egg Harbor Township",US Army Department,"N Maryland Ave & Sewell Ave, Atlantic City"
413,1/5/2016,Lights Only ,Jackson ,NJ ,USA ,40.0918895,-74.35874729999999,Trenton-Mercer Airport,"1100 Terminal Circle Drive, Ewing Township",US Navy Department,"797 NJ-34, Colts Neck"
414,1/5/2016,Other ,Seymour ,TN ,USA ,35.8725599,-83.77401979999999,Knoxville Downtown Island,"2701 Spence Place, Knoxville",Tennessee Military Department,"208 Post Ave, Louisville"
415,1/5/2016,Unknown ,Chapin ,SC ,USA ,34.1659795,-81.3498211,Columbia Metropolitan Airport,"3250 Airport Boulevard, West Columbia",United States Department of Army,"5450 Strom Thurmond Blvd # 208, Columbia"
416,1/5/2016,Boomerang/V-Shaped ,Windsor Heights ,IA ,USA ,41.6004152,-93.71307329999999,Des Moines International Airport,"5800 Fleur Drive, Des Moines",US Army Reserve,"225 E Army Post Rd, Des Moines"
417,1/6/2015,Lights Only ,Easton ,PA ,USA ,40.688432,-75.2207323,,,US Army Department,"131 Eggert Crossing Rd, Lawrenceville"
418,1/6/2016,Triangle ,Albuquerque ,NM ,USA ,35.0843859,-106.650422,Albuquerque Rgnl Medical Center,Albuquerque,Museum of Military Families,"b, 546 NM-333, Tijeras"
419,1/6/2016,Triangle ,Vassar ,MI ,USA ,43.3719678,-83.58329169999999,MBS International Airport,"8500 Garfield Road, Freeland",US Army Department,"2901 Webber St, Saginaw"
420,1/6/2016,Triangle ,Sarasota ,FL ,USA ,27.3364347,-82.53065269999999,,,Military Recruiting Office - U.S. Army,"5581 Broadcast Ct #103, Sarasota"
421,1/6/2016,Boomerang/V-Shaped ,Arlington/Marysville ,WA ,USA ,48.1987118,-122.1251418,Paine Field,"3220 100th Street Southwest, Everett",Armed Forces Reserve Center,"13613 40th Ave NE, Marysville"
422,1/6/2016,Lights Only ,Hereford Township ,PA ,USA ,40.4442247,-75.58588859999999,Lehigh Valley International Airport,"3311 Airport Road, Allentown",Defense Logistics Agency Troop Support,"700 Robbins St, Philadelphia"
423,1/6/2016,Lights Only ,Carolina Beach ,NC ,USA ,34.0351726,-77.8935966,Wilmington International Airport,"1740 Airport Boulevard, Wilmington",U.S. Army Recruiting North Carolina,"31B Village Pond Ln Ste 201, Hampstead"
424,1/6/2016,Circle ,Goliad ,TX ,USA ,28.6683252,-97.38832649999999,Chase Field Industrial Airport (TX2),"2745 Byrd Street, Beeville",Army Recruiting Office Victoria,"6412 N Navarro St suite l, Victoria"
425,1/6/2016,Lights Only ,North Riverside ,IL ,USA ,41.8461167,-87.8157429,O'Hare International Airport,"10000 West O'Hare Avenue, Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
426,1/6/2016,Unknown ,Bow ,NH ,USA ,43.1320263,-71.54923769999999,Manchester-Boston Regional Airport,"1 Airport Road, Manchester",US Army Department,"1059 Canal St, Manchester"
427,1/6/2016,Triangle ,Jenkins ,KY ,USA ,37.1734372,-82.6309892,Belcher Rgnl,Belcher,National Guard Recruiting,"1900 Armory Rd, Big Stone Gap"
428,1/6/2016,Cigar/Cylinder ,Auburn ,WA ,USA ,47.30732279999999,-122.2284532,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Us Army,"13 A Bldg99, Lewis Mcchord"
429,1/6/2016,Lights Only ,Putnam ,CT ,USA ,41.90460119999999,-71.8689917,T. F. Green Airport,"2000 Post Road, Warwick",US Army Department,"645 New London Ave, Cranston"
430,1/6/2016,Cone ,Phenix city ,AL ,USA ,32.4709761,-85.0007653,Columbus Airport,"3250 West Britt David Road, Columbus",Post Locator : US Army Department,"7300 Ingersoll St, Fort Benning"
431,1/6/2016,Lights Only ,Holden ,ME ,USA ,44.7528499,-68.6789218,Lucky Landing Marina and Seaplane Base,Glenburn,Maine Military Supply,"179 Main Rd, Holden"
