,Date,Shape,Location,State,Country,Lat,Lng,Closest Airport,Closest Airport Address,Closest Military Base,Closest Military Base Address
143,2016-01-05,Triangle ,Oxford ,AL ,USA ,33.6142714,-85.8349648,Northeast Alabama Regional Airport,"185 Ira Gray Drive, Gadsden",US Army Reserve Center,"61 Responder Dr, Anniston"
144,2016-01-05,Circle ,Eliot ,ME ,USA ,43.1531427,-70.8000544,Portsmouth International Airport at Pease,"36 Airline Avenue, Portsmouth",Kel's Military,"9 Main St unit 461, Atkinson"
145,2016-01-06,Circle ,Goliad ,TX ,USA ,28.6683252,-97.38832649999999,Chase Field Industrial Airport (TX2),"2745 Byrd Street, Beeville",Army Recruiting Office Victoria,"6412 N Navarro St suite l, Victoria"
146,2016-01-06,Cigar/Cylinder ,Auburn ,WA ,USA ,47.30732279999999,-122.2284532,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Us Army,"13 A Bldg99, Lewis Mcchord"
147,2016-01-06,Lights Only ,North Riverside ,IL ,USA ,41.8461167,-87.8157429,O'Hare International Airport,"10000 West O'Hare Avenue, Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
148,2016-01-06,Rectangle ,Oswego ,IL ,USA ,41.6828074,-88.35145960000001,DuPage Airport,"2700 International Drive, West Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
149,2016-01-06,Lights Only ,Nashville ,TN ,USA ,36.1626638,-86.7816016,,,US Army Department,"110 9th Ave S, Nashville"
150,2016-01-06,Lights Only ,Scottsdale ,AZ ,USA ,33.4941704,-111.9260519,Helipad 2,"7400 East Osborn Road, Scottsdale",US Army Reserve Herrera Annex,"7334 E Ulysses Ave, Mesa"
151,2016-01-06,Triangle ,Sarasota ,FL ,USA ,27.3364347,-82.53065269999999,,,Military Recruiting Office - U.S. Army,"5581 Broadcast Ct #103, Sarasota"
152,2016-01-06,Triangle ,Vassar ,MI ,USA ,43.3719678,-83.58329169999999,MBS International Airport,"8500 Garfield Road, Freeland",US Army Department,"2901 Webber St, Saginaw"
153,2016-01-06,Triangle ,Albuquerque ,NM ,USA ,35.0843859,-106.650422,Albuquerque Rgnl Medical Center,Albuquerque,Museum of Military Families,"b, 546 NM-333, Tijeras"
154,2016-01-06,Triangle ,Jenkins ,KY ,USA ,37.1734372,-82.6309892,Belcher Rgnl,Belcher,National Guard Recruiting,"1900 Armory Rd, Big Stone Gap"
155,2016-01-06,Unknown ,Bow ,NH ,USA ,43.1320263,-71.54923769999999,Manchester-Boston Regional Airport,"1 Airport Road, Manchester",US Army Department,"1059 Canal St, Manchester"
156,2016-01-06,Lights Only ,Holden ,ME ,USA ,44.7528499,-68.6789218,Lucky Landing Marina and Seaplane Base,Glenburn,Maine Military Supply,"179 Main Rd, Holden"
157,2016-01-06,Boomerang/V-Shaped ,Arlington/Marysville ,WA ,USA ,48.1987118,-122.1251418,Paine Field,"3220 100th Street Southwest, Everett",Armed Forces Reserve Center,"13613 40th Ave NE, Marysville"
158,2016-01-06,Lights Only ,Carolina Beach ,NC ,USA ,34.0351726,-77.8935966,Wilmington International Airport,"1740 Airport Boulevard, Wilmington",U.S. Army Recruiting North Carolina,"31B Village Pond Ln Ste 201, Hampstead"
159,2016-01-06,Lights Only ,Putnam ,CT ,USA ,41.90460119999999,-71.8689917,T. F. Green Airport,"2000 Post Road, Warwick",US Army Department,"645 New London Ave, Cranston"
160,2016-01-06,Lights Only ,Hubertus ,WI ,USA ,43.2364366,-88.221674,General Mitchell International Airport,"5300 South Howell Avenue, Milwaukee",US Army Recruiting,"8333 W Appleton Ave, Milwaukee"
161,2016-01-06,Lights Only ,West Hartford ,CT ,USA ,41.7620842,-72.7420151,Bradley International Airport,"Schoephoester Road, Windsor Locks",US Army Reserve,"Bldg 5550, Chicopee"
162,2016-01-06,Cone ,Phenix city ,AL ,USA ,32.4709761,-85.0007653,Columbus Airport,"3250 West Britt David Road, Columbus",Post Locator : US Army Department,"7300 Ingersoll St, Fort Benning"
163,2016-01-06,Lights Only ,Hereford Township ,PA ,USA ,40.4442247,-75.58588859999999,Lehigh Valley International Airport,"3311 Airport Road, Allentown",Defense Logistics Agency Troop Support,"700 Robbins St, Philadelphia"
164,2016-01-07,Oval ,New York City  ,NY ,USA ,40.7127753,-74.0059728,Saker Aviation Services,"6 East River Greenway, Bikeway",United States Department of the Army,"Area Command, Brooklyn"
165,2016-01-07,Cigar/Cylinder ,Odessa ,TX ,USA ,31.8456816,-102.3676431,Midland International Air & Space Port,"9506 La Force Boulevard, Midland",US Army National Guard,"4501 Andrews Hwy, Odessa"
166,2016-01-07,Orb/Sphere ,Unity ,PA ,USA ,40.2939739,-79.4478858,SpringHill Suites by Marriott West Mifflin,"1000 Regis Avenue, Pittsburgh",US Navy Department,"625 E Pittsburgh McKeesport Blvd, North Versailles"
167,2016-01-07,Cigar/Cylinder ,Clanton ,AL ,USA ,32.8387371,-86.6294262,Commander Airpark Inc,Wilsonville,State Military Department,"1720 Cong W L Dickinson Dr, Montgomery"
168,2016-01-07,Lights Only ,Greenville ,SC ,USA ,34.85261759999999,-82.3940104,,,United States Army Drill Sergeant Association,"359 Ferndale Dr, Spartanburg"
169,2016-01-07,Lights Only ,Honolulu ,HI ,USA ,21.3069444,-157.8583333,Kuakini Medical Center Heliport,"347 North Kuakini Street, Honolulu",Airsoft Military,"2566 Cartwright Rd, Honolulu"
170,2016-01-07,Lights Only ,Brodheadsville ,PA ,USA ,40.924537,-75.3937949,Lehigh Valley International Airport,"3311 Airport Road, Allentown",US Army Reserve Center,Tobyhanna
171,2016-01-07,Orb/Sphere ,Candler ,NC ,USA ,35.5360973,-82.69273629999999,Asheville Regional Airport,"61 Terminal Drive #1, Fletcher",US Army Reserve,Asheville
172,2016-01-08,Lights Only ,Surprise ,AZ ,USA ,33.6292337,-112.3679279,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",Military Items,"5623 W Glendale Ave, Glendale"
173,2016-01-08,Other ,Birmingham ,AL ,USA ,33.5185892,-86.8103567,Alabama Power Headquarters Heliport,Birmingham,Sumpter Smith Air National Guard Base,"5401 E Lake Blvd, Birmingham"
174,2016-01-08,Circle ,Pasadena ,TX ,USA ,29.6910625,-95.2091006,George Bush Intercontinental Airport,"2800 North Terminal Road, Houston",Top Brass Military & Tactical,"2500 North Fwy, Houston"
175,2016-01-08,Lights Only ,Meridian ,ID ,USA ,43.6121087,-116.3915131,Boise Airport,"3201 West Airport Way #1000, Boise",US Army Department,"4279 W Harvard St, Boise"
176,2016-01-08,Lights Only ,Las Vegas ,NV ,USA ,36.1699412,-115.1398296,Big Land Desert City,"160 Las Vegas Boulevard North, Las Vegas",US Army Department,"2901 E Sahara Ave, Las Vegas"
177,2016-01-08,Lights Only ,Royal Oak ,MI ,USA ,42.4894801,-83.1446485,,,US Army Department,"2254 Crooks Rd, Rochester Hills"
178,2016-01-08,Lights Only ,Susanville ,CA ,USA ,40.4162842,-120.6530063,Susanville Municipal Airport,"471-920 Johnstonville Drive, Susanville",Sierra Army Depot,"74 Currant St Box 5000, Herlong"
179,2016-01-08,Oval ,Issaquah ,WA ,USA ,47.5301011,-122.0326191,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
180,2016-01-09,Orb/Sphere ,Pueblo ,CO ,USA ,38.2544472,-104.6091409,Pueblo Memorial Airport,"31201 Bryan Circle, Pueblo",Military Surplus Store,"206 S Union Ave, Pueblo"
181,2016-01-09,Other ,Hutchinson ,KS ,USA ,38.0608445,-97.92977429999999,,,US Army Reserve,"2204 E 11th Ave, Hutchinson"
182,2016-01-09,Lights Only ,Hampshire ,IL ,USA ,42.0978027,-88.53036430000002,DuPage Airport,"2700 International Drive, West Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
183,2016-01-09,Triangle ,Rockville ,VA ,USA ,37.7259444,-77.67881729999999,Richmond International Airport,"1 Richard E Byrd Terminal Dr, Richmond",US Army Garrison Fort A.P. Hill HQ,"13 A P Hill Dr, Fort A.P. Hill"
184,2016-01-09,Lights Only ,Corona del Mar ,CA ,USA ,33.5978595,-117.8730142,John Wayne Airport,"18601 Airport Way, Santa Ana",US Army Department,Los Alamitos
185,2016-01-09,Lights Only ,Bainbridge Island ,WA ,USA ,47.62487910000001,-122.5210007,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
186,2016-01-10,Teardrop ,Denver ,CO ,USA ,39.7392358,-104.990251,Denver Airport Town Car,"25 East 5th Avenue, Denver",US Army Department,"721 19th St #485, Denver"
187,2016-01-10,Unknown ,Snohomish ,WA ,USA ,47.91287560000001,-122.0981847,King County International Airport - Boeing Field,"7277 Perimeter Road South, Seattle",US Navy Department,"610 Dowell Rd, Keyport"
188,2016-01-10,Rectangle ,Cooperstown ,NY ,USA ,42.7006303,-74.92432099999999,Mountain Top Airport,"396 Zimmerman Road, Jefferson",US Army Reserve,"11 Maple St, Norwich"
189,2016-01-10,Lights Only ,Four Oaks ,NC ,USA ,35.4448836,-78.4269489,Seymour Johnson Air Force Base Education Center and Library,"1330 Cannon Avenue, Goldsboro",All American Military Surplus,"4756 Yadkin Rd, Fayetteville"
190,2016-01-10,Diamond ,Ocala ,RI ,USA ,29.1934514,-82.0575899,Ocala International Airport,"1770 Southwest 60th Avenue Suite 600, Ocala",US Army Reserve,"2803 SE 36th Ave, Ocala"
191,2016-01-11,Teardrop ,Biloxi ,MS ,USA ,30.3960318,-88.88530779999999,Gulfport-Biloxi International Airport,"14035 Airport Road, Gulfport",US Navy Department,"16410 MS-67, Saucier"
192,2016-01-11,Rectangle ,Rifton ,NY ,USA ,41.8375928,-74.0373627,New York Stewart International Airport,"1180 1st Street, New Windsor",Army Air Force Services,"683 Buckner Loop, West Point"
193,2016-01-11,Lights Only ,Nashville ,NC ,USA ,35.974598,-77.9655406,Triangle North Executive Airport,"440 Airport Road, Louisburg",US Army Reserve,"4300 Airport Dr, Wilson"
194,2016-01-11,Diamond ,Fountain ,CO ,USA ,38.682219,-104.7008056,Colorado Springs Airport,"7770 Milton E Proby Parkway, Colorado Springs",US Army Department,"CO-115, Colorado Springs"
195,2016-01-11,Lights Only ,Snellville ,GA ,USA ,33.857328,-84.0199108,Hartsfield-Jackson Atlanta International Airport,"6000 North Terminal Parkway, Atlanta",Military Depot,"13680 Arnold Mill Rd A, Roswell"
196,2016-01-11,Orb/Sphere ,Wrightsville ,GA ,USA ,32.7293279,-82.719859,Daniels Airport,Swainsboro,Georgia Military College,"201 E Greene St, Milledgeville"
197,2016-01-11,Lights Only ,Natchitoches ,LA ,USA ,31.7607195,-93.08627489999999,Stuart Airstrip,"U.S. 371, Coushatta",US Army Recruiting Office Natchitoches,"101 Jefferson St, Natchitoches"
198,2016-01-11,Lights Only ,Raleigh ,NC ,USA ,35.7795897,-78.6381787,,,US Army Department,Durham
199,2016-01-11,Lights Only ,Denton ,MD ,USA ,38.8845582,-75.8271563,Bay Bridge Airport,"202 Airport Road, Stevensville",Military Exchange,"38660 Sussex Hwy, Delmar"
200,2016-01-11,Triangle ,Dixmont ,ME ,USA ,44.6803471,-69.1628221,Lucky Landing Marina and Seaplane Base,Glenburn,Maine Military Supply,"179 Main Rd, Holden"
201,2016-01-11,Triangle ,St. Louis ,MO ,USA ,38.6270025,-90.19940419999999,Fostaire Helicopters,United States,US Army Reserve Center,"4100 Goodfellow Blvd, St. Louis"
202,2016-01-11,Triangle ,Kingsburg ,CA ,USA ,36.5138398,-119.5540175,Fresno Yosemite International Airport,"5175 East Clinton Way, Fresno",US ARMY SELMA RECRUITING STATION,"2940 McCall Ave #104, Selma"
203,2016-01-11,Triangle ,Ivanhoe ,NC ,USA ,34.5844589,-78.2419187,Wilmington International Airport,"1740 Airport Boulevard, Wilmington",Military Vehicle Sustainment,"218 Aviation Pkwy, Elizabethtown"
204,2016-01-11,Triangle ,Gilbert ,AZ ,USA ,33.3528264,-111.789027,,,US Army Reserve Herrera Annex,"7334 E Ulysses Ave, Mesa"
205,2016-01-12,Circle ,Wichita ,KS ,USA ,37.68717609999999,-97.33005299999999,Wichita Dwight D. Eisenhower National Airport,"2277 Eisenhower Airport Parkway, Wichita",US Army Reserve,"2204 E 11th Ave, Hutchinson"
206,2016-01-12,Cigar/Cylinder ,Elk Grove Village ,IL ,USA ,42.0039178,-87.9703461,O'Hare International Airport,"10000 West O'Hare Avenue, Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
207,2016-01-12,Cigar/Cylinder ,Houston ,MO ,USA ,37.3261588,-91.95598799999999,Waynesville - St. Robert Regional Airport,"5017 Iowa Avenue, Fort Leonard Wood",Military Police Regimental Association,"14296 S Dakota Ave bldg 1607, Fort Leonard Wood"
208,2016-01-12,Lights Only ,Knoxville ,TN ,USA ,35.9606384,-83.9207392,Knoxville Downtown Island,"2701 Spence Place, Knoxville",US Marine Corps,"2201 Alcoa Hwy, Knoxville"
209,2016-01-12,Cigar/Cylinder ,Joplin ,MO ,USA ,37.08422710000001,-94.51328099999999,Joplin Regional Airport,"7331 State Highway 43, Joplin","Army Pittsburg Recruiting Office, KS","200 E Centennial Dr. #7a, Pittsburg"
210,2016-01-12,Other ,Colorado Springs  ,CO ,USA ,38.8338816,-104.8213634,Colorado Springs Airport,"7770 Milton E Proby Parkway, Colorado Springs",US Army Department,"CO-115, Colorado Springs"
211,2016-01-12,Orb/Sphere ,Lake Havasu City ,AZ ,USA ,34.483901,-114.3224548,Gene Wash Reservoir Airport,Parker Dam,Army Recruiting Lake Havasu City,"85 N Lake Havasu Ave Suite 104, Lake Havasu City"
212,2016-01-12,Lights Only ,Lafayette ,CO ,USA ,39.9935959,-105.0897058,Denver International Airport,"8500 Peña Boulevard, Denver",US Army Department,"721 19th St #485, Denver"
213,2016-01-12,Triangle ,Columbus ,OH ,USA ,39.9611755,-82.99879419999999,Ohio Building Authority Heliport,"30 East Broad Street, Columbus","Motts Military Museum, Inc.","5075 S Hamilton Rd, Groveport"
214,2016-01-12,Triangle ,Columbia ,MS ,USA ,31.2524566,-89.83542829999999,Columbia Marion County Arprt-0r0,"151 Airport Road, Columbia",Us Army,"111 Walker St, Bogalusa"
215,2016-01-12,Other ,Lafayette  ,LA ,USA ,30.2240897,-92.0198427,Port of Iberia,"4611 South Lewis Street, New Iberia",US Army Department,"1640 LA 728-8, Lafayette"
216,2016-01-13,Lights Only ,Phoenix ,AZ ,USA ,33.4483771,-112.0740373,Phoenix Mesa,Phoenix,US Army Reserve Herrera Annex,"7334 E Ulysses Ave, Mesa"
217,2016-01-13,Lights Only ,Metairie ,LA ,USA ,29.9840922,-90.1528519,,,U.S. Army Recruiting Station,"1665 Dove Park Rd, Mandeville"
218,2016-01-13,Oval ,Albuquerque ,NM ,USA ,35.0843859,-106.650422,Albuquerque Rgnl Medical Center,Albuquerque,Museum of Military Families,"b, 546 NM-333, Tijeras"
219,2016-01-13,Lights Only ,Woodland Township ,NJ ,USA ,39.8537339,-74.5228916,Atlantic City International Airport,"101 Atlantic City International Airport, Egg Harbor Township",US Army Reserve Training Center,"3911 Federal St, Pennsauken Township"
220,2016-01-13,Diamond ,Danville ,VA ,USA ,36.5859718,-79.39502279999999,Martinsville/Henry County Memorial Hospital Heliport,Martinsville,US Marine Corps Department,"3158 Halifax Rd, South Boston"
221,2016-01-13,Cigar/Cylinder ,Seattle ,WA ,USA ,47.6062095,-122.3320708,Port of Seattle,"2711 Alaskan Way, Seattle",Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
222,2016-01-13,Lights Only ,Albuquerque ,NM ,USA ,35.0843859,-106.650422,Albuquerque Rgnl Medical Center,Albuquerque,Museum of Military Families,"b, 546 NM-333, Tijeras"
223,2016-01-13,Other ,Mecca ,CA ,USA ,33.571692,-116.0772244,Palm Springs International Airport,"3400 East Tahquitz Canyon Way, Palm Springs","Army Recruiting Office Palm Desert, CA","44100 Town Center Way, Palm Desert"
224,2016-01-13,Fireball ,Sutherlin ,CA ,USA ,43.38056599999999,-123.323264,Umpqua River Farm,Umpqua,U.S. Army Roseburg Recruiting Station,"780 NW Garden Valley Blvd #58, Roseburg"
225,2016-01-13,Boomerang/V-Shaped ,Maumelle ,AR ,USA ,34.8667565,-92.4043219,Bill and Hillary Clinton National Airport,"1 Airport Road, Little Rock",US Army Department,"8001 Camp Robinson Rd, North Little Rock"
226,2016-01-13,Orb/Sphere ,Cedar Falls ,IA ,USA ,42.5348993,-92.4453161,Waterloo Regional Airport (KALO),"2790 Livingston Lane, Waterloo",US Army Reserve,"5502 Nordic Dr, Cedar Falls"
227,2016-01-13,Rectangle ,Winter Park ,FL ,USA ,28.5999998,-81.33923519999999,Orlando International Airport,"1 Jeff Fuqua Boulevard, Orlando",US Army Department,"3701 Corrine Dr, Orlando"
228,2016-01-13,Lights Only ,Peoria ,AZ ,USA ,33.5805955,-112.2373779,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",Arizona National Guard Papago Park Military Reservation,"5636 E McDowell Rd, Phoenix"
229,2016-01-13,Teardrop ,Longview ,MO ,USA ,36.7231259,-94.20298939999999,Bentonville Municipal Airport,"2205 Southwest I Street, Bentonville",US Army Reserve Center,"1001 N Murphy Blvd, Joplin"
230,2016-01-13,Lights Only ,Conway ,AR ,USA ,35.0886963,-92.4421011,Bill and Hillary Clinton National Airport,"1 Airport Road, Little Rock",US Army Department,"8001 Camp Robinson Rd, North Little Rock"
231,2016-01-14,Lights Only ,Philadelphia ,PA ,USA ,39.9525839,-75.1652215,Helipad,"245 North 15th Street, Philadelphia",US Army Reserve Training Center,"3911 Federal St, Pennsauken Township"
232,2016-01-14,Fireball ,Marion ,IA ,USA ,42.033279,-91.5968958,The Eastern Iowa Airport,"2121 Arthur Collins Parkway Southwest, Cedar Rapids",US Army Department,"1599 Wenig Rd NE, Cedar Rapids"
233,2016-01-14,Fireball ,Burbank ,OH ,USA ,40.988667,-81.9948684,Cleveland Hopkins International Airport,"5300 Riverside Drive, Cleveland",Stars-N-Stripes Co. Flags and Military,"541 W Tuscarawas Ave, Barberton"
234,2016-01-14,Circle ,North Hollywood ,CA ,USA ,34.187044,-118.3812562,,,US Army Department,Los Alamitos
235,2016-01-14,Circle ,Santa Clarita ,CA ,USA ,34.3916641,-118.542586,Hollywood Burbank Airport,"2627 North Hollywood Way, Burbank",American Military Museum,"1918 Rosemead Blvd, South El Monte"
236,2016-01-14,Cigar/Cylinder ,Dayton ,TN ,USA ,35.4939587,-85.01245349999999,Hogue Airport-TN85,"4111 Archie Rhinehart Parkway, Spencer",Us Army Reserve Center,"6503 Bonny Oaks Dr, Chattanooga"
237,2016-01-14,Lights Only ,Mount Airy ,NC ,USA ,36.4993007,-80.6072858,Twin County Airport,"504 Airport Road, Hillsville",US Army Reserve,"1245 N Martin Luther King Jr Dr, Winston-Salem"
238,2016-01-14,Lights Only ,Hendersonville ,NC ,USA ,35.3187279,-82.4609528,Asheville Regional Airport,"61 Terminal Drive #1, Fletcher",US Army Reserve,Asheville
239,2016-01-14,Orb/Sphere ,Conway ,SC ,USA ,33.8360034,-79.0478143,Myrtle Beach International Airport,"1100 Jetport Road, Myrtle Beach",US Army Reserve,"3392 Phillis Blvd, Myrtle Beach"
240,2016-01-14,Orb/Sphere ,Antioch ,IL ,USA ,42.4772418,-88.0956396,Chicago Executive Airport-PWK,"1020 Plant Road, Wheeling",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
241,2016-01-14,Orb/Sphere ,Antioch ,IL ,USA ,42.4772418,-88.0956396,Chicago Executive Airport-PWK,"1020 Plant Road, Wheeling",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
242,2016-01-14,Other ,Jerome ,AZ ,USA ,34.7489107,-112.1137716,Prescott Regional Airport,"6630 Airport Avenue, Prescott",US Navy Recruiting,"2500 S Woodlands Village Blvd SUITE 22B, Flagstaff"
243,2016-01-14,Other ,Bradenton ,FL ,USA ,27.4989278,-82.5748194,Sarasota Bradenton International Airport,"6000 Airport Circle, Sarasota",US Army Department,"5100 W Kennedy Blvd, Tampa"
244,2016-01-14,Triangle ,Marion ,IN ,USA ,40.5583739,-85.6591442,Miller Strip Airport-0II3,"9610 South 200 East, Bunker Hill",US Army Reserve,Grissom Joint Air Reserve Base
245,2016-01-14,Triangle ,I-495 North  ,MD ,USA ,38.973624,-76.8699534,Norwood,Sandy Spring,US Army Department,"5611 Columbia Pike, Falls Church"
246,2016-01-14,Unknown ,Bakersfield ,CA ,USA ,35.3732921,-119.0187125,,,US Army Department,"1512 S P St, Bakersfield"
247,2016-01-14,Lights Only ,Florence ,SC ,USA ,34.1954331,-79.7625625,Florence Regional Airport,"2100 Terminal Drive, Florence",US Army Reserve Center,"1141 S Ron McNair Blvd, Lake City"
248,2016-01-15,Lights Only ,Round Rock ,TX ,USA ,30.5082551,-97.678896,Austin-Bergstrom International Airport,"3600 Presidential Boulevard, Austin",Soldier and Airman Support Center,"2200 W 35th St, Austin"
249,2016-01-15,Rectangle ,Scranton ,PA ,USA ,41.408969,-75.66241219999999,Hospital Helipad,"1800 Mulberry Street, Scranton",US Army Reserve Center,"140 Stewart Rd, Wilkes-Barre"
